product_id,sku,name,brand,model,version,category,gender,color,material,size,price,cost_price,discount_percent,stock_quantity,rating,review_count,is_active,is_featured,image_url,description
1084,VAN-ERA-05-1084,Vans Era 5 Brown,Vans,Era,5,Formal,Women,Brown,Mesh,7.5,55.3,26.39,5,116,3.8,166,True,True,https://assets.solemate.com/products/van-era-05-1084.jpg,"The Vans Era 5 in Brown is a premium formal shoe made with mesh upper. Designed for women, it offers outstanding comfort and durability."
1085,VAN-AUT-05-1085,Vans Authentic 5 Beige,Vans,Authentic,5,Training,Unisex,Beige,Suede,9.5,288.28,145.2,10,98,4.7,1009,True,False,https://assets.solemate.com/products/van-aut-05-1085.jpg,"The Vans Authentic 5 in Beige is a premium training shoe made with suede upper. Designed for unisex, it offers outstanding comfort and durability."
1086,CON-CHU-09-1086,Converse Chuck 70 9 Pink,Converse,Chuck 70,9,Casual,Kids,Pink,Knit,9,216.44,132.33,0,141,3.1,940,False,False,https://assets.solemate.com/products/con-chu-09-1086.jpg,"The Converse Chuck 70 9 in Pink is a premium casual shoe made with knit upper. Designed for kids, it offers outstanding comfort and durability."
1087,UND-SPA-03-1087,Under Armour Spawn 3 Brown,Under Armour,Spawn,3,Hiking,Men,Brown,Knit,7.5,183.76,88.87,10,20,3.4,1369,True,False,https://assets.solemate.com/products/und-spa-03-1087.jpg,"The Under Armour Spawn 3 in Brown is a premium hiking shoe made with knit upper. Designed for men, it offers outstanding comfort and durability."
1088,SKE-D'L-09-1088,Skechers D'Lites 9 Red,Skechers,D'Lites,9,Football,Men,Red,Leather,11,288.97,162.17,5,17,3.4,2084,False,False,https://assets.solemate.com/products/ske-d'l-09-1088.jpg,"The Skechers D'Lites 9 in Red is a premium football shoe made with leather upper. Designed for men, it offers outstanding comfort and durability."
1089,NEW-108-03-1089,New Balance 1080 3 Navy,New Balance,1080,3,Sandals,Unisex,Navy,Canvas,6.5,222.04,122.85,10,143,4.8,2440,True,True,https://assets.solemate.com/products/new-108-03-1089.jpg,"The New Balance 1080 3 in Navy is a premium sandals shoe made with canvas upper. Designed for unisex, it offers outstanding comfort and durability."
1090,VAN-ERA-03-1090,Vans Era 3 Black,Vans,Era,3,Boots,Unisex,Black,Leather,7,88.51,36.09,10,105,3.7,2447,True,True,https://assets.solemate.com/products/van-era-03-1090.jpg,"The Vans Era 3 in Black is a premium boots shoe made with leather upper. Designed for unisex, it offers outstanding comfort and durability."
1091,PUM-CAL-09-1091,Puma Cali 9 Pink,Puma,Cali,9,Training,Kids,Pink,Synthetic,9,203.72,110.9,0,100,4.9,1746,False,False,https://assets.solemate.com/products/pum-cal-09-1091.jpg,"The Puma Cali 9 in Pink is a premium training shoe made with synthetic upper. Designed for kids, it offers outstanding comfort and durability."
1092,SKE-SUM-06-1092,Skechers Summits 6 Red,Skechers,Summits,6,Boots,Kids,Red,Synthetic,7,146.55,91.98,20,97,4.8,484,True,False,https://assets.solemate.com/products/ske-sum-06-1092.jpg,"The Skechers Summits 6 in Red is a premium boots shoe made with synthetic upper. Designed for kids, it offers outstanding comfort and durability."
1093,VAN-SK8-04-1093,Vans Sk8-Hi 4 Grey,Vans,Sk8-Hi,4,Sandals,Kids,Grey,Canvas,7,157.09,88.48,25,76,3.6,1318,True,True,https://assets.solemate.com/products/van-sk8-04-1093.jpg,"The Vans Sk8-Hi 4 in Grey is a premium sandals shoe made with canvas upper. Designed for kids, it offers outstanding comfort and durability."
1094,NIK-PEG-10-1094,Nike Pegasus 10 Pink,Nike,Pegasus,10,Training,Unisex,Pink,Mesh,10.5,43.89,24.94,20,90,3.7,1531,True,False,https://assets.solemate.com/products/nik-peg-10-1094.jpg,"The Nike Pegasus 10 in Pink is a premium training shoe made with mesh upper. Designed for unisex, it offers outstanding comfort and durability."
1095,VAN-HAL-11-1095,Vans Half Cab 11 White,Vans,Half Cab,11,Formal,Unisex,White,Knit,7,299.78,153.0,20,41,4.5,499,True,False,https://assets.solemate.com/products/van-hal-11-1095.jpg,"The Vans Half Cab 11 in White is a premium formal shoe made with knit upper. Designed for unisex, it offers outstanding comfort and durability."
1096,ASI-GEL-05-1096,ASICS Gel-Lyte 5 Beige,ASICS,Gel-Lyte,5,Walking,Unisex,Beige,Mesh,10,143.01,72.14,20,90,3.1,1656,False,True,https://assets.solemate.com/products/asi-gel-05-1096.jpg,"The ASICS Gel-Lyte 5 in Beige is a premium walking shoe made with mesh upper. Designed for unisex, it offers outstanding comfort and durability."
1097,PUM-CAL-06-1097,Puma Cali 6 Red,Puma,Cali,6,Football,Kids,Red,Suede,10.5,292.06,132.61,5,90,3.1,2274,True,False,https://assets.solemate.com/products/pum-cal-06-1097.jpg,"The Puma Cali 6 in Red is a premium football shoe made with suede upper. Designed for kids, it offers outstanding comfort and durability."
1098,PUM-PAC-09-1098,Puma Pacer 9 White,Puma,Pacer,9,Formal,Women,White,Rubber,7.5,260.08,155.0,15,7,4.9,1309,False,False,https://assets.solemate.com/products/pum-pac-09-1098.jpg,"The Puma Pacer 9 in White is a premium formal shoe made with rubber upper. Designed for women, it offers outstanding comfort and durability."
1099,NIK-REA-04-1099,Nike React 4 Grey,Nike,React,4,Sandals,Women,Grey,Canvas,7,55.17,34.18,0,18,3.6,121,True,False,https://assets.solemate.com/products/nik-rea-04-1099.jpg,"The Nike React 4 in Grey is a premium sandals shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1100,NEW-108-03-1100,New Balance 1080 3 Beige,New Balance,1080,3,Football,Men,Beige,Suede,10,175.56,88.81,15,109,4.0,1718,True,False,https://assets.solemate.com/products/new-108-03-1100.jpg,"The New Balance 1080 3 in Beige is a premium football shoe made with suede upper. Designed for men, it offers outstanding comfort and durability."
1101,VAN-WAR-11-1101,Vans Ward 11 Green,Vans,Ward,11,Football,Women,Green,Canvas,7,270.78,173.17,5,76,3.1,1523,True,False,https://assets.solemate.com/products/van-war-11-1101.jpg,"The Vans Ward 11 in Green is a premium football shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1102,NIK-AIR-01-1102,Nike Air Max 1 Navy,Nike,Air Max,1,Casual,Unisex,Navy,Mesh,8.5,134.63,55.86,25,116,3.0,2293,False,False,https://assets.solemate.com/products/nik-air-01-1102.jpg,"The Nike Air Max 1 in Navy is a premium casual shoe made with mesh upper. Designed for unisex, it offers outstanding comfort and durability."
1103,REE-FRE-08-1103,Reebok Freestyle 8 Pink,Reebok,Freestyle,8,Sandals,Unisex,Pink,Knit,10,72.28,41.58,25,68,3.3,481,True,True,https://assets.solemate.com/products/ree-fre-08-1103.jpg,"The Reebok Freestyle 8 in Pink is a premium sandals shoe made with knit upper. Designed for unisex, it offers outstanding comfort and durability."
1104,ASI-MET-04-1104,ASICS Metaracer 4 Green,ASICS,Metaracer,4,Walking,Men,Green,Rubber,6,76.84,39.37,0,81,3.4,1168,True,False,https://assets.solemate.com/products/asi-met-04-1104.jpg,"The ASICS Metaracer 4 in Green is a premium walking shoe made with rubber upper. Designed for men, it offers outstanding comfort and durability."
1105,NIK-PEG-05-1105,Nike Pegasus 5 Red,Nike,Pegasus,5,Boots,Kids,Red,Rubber,9,262.01,146.83,20,15,4.8,1252,True,False,https://assets.solemate.com/products/nik-peg-05-1105.jpg,"The Nike Pegasus 5 in Red is a premium boots shoe made with rubber upper. Designed for kids, it offers outstanding comfort and durability."
1106,PUM-SMA-07-1106,Puma Smash 7 Beige,Puma,Smash,7,Walking,Kids,Beige,Synthetic,6,249.9,147.25,20,92,3.5,1403,False,True,https://assets.solemate.com/products/pum-sma-07-1106.jpg,"The Puma Smash 7 in Beige is a premium walking shoe made with synthetic upper. Designed for kids, it offers outstanding comfort and durability."
1107,NEW-ARI-11-1107,New Balance Arishi 11 Black,New Balance,Arishi,11,Basketball,Unisex,Black,Synthetic,7,148.15,89.32,0,119,3.4,1102,True,True,https://assets.solemate.com/products/new-ari-11-1107.jpg,"The New Balance Arishi 11 in Black is a premium basketball shoe made with synthetic upper. Designed for unisex, it offers outstanding comfort and durability."
1108,CON-CHU-04-1108,Converse Chuck 70 4 Grey,Converse,Chuck 70,4,Formal,Unisex,Grey,Suede,6,109.05,46.3,0,113,3.1,118,True,False,https://assets.solemate.com/products/con-chu-04-1108.jpg,"The Converse Chuck 70 4 in Grey is a premium formal shoe made with suede upper. Designed for unisex, it offers outstanding comfort and durability."
1109,ADI-ULT-09-1109,Adidas Ultraboost 9 Green,Adidas,Ultraboost,9,Walking,Unisex,Green,Suede,10.5,103.69,62.67,0,95,4.6,1625,True,False,https://assets.solemate.com/products/adi-ult-09-1109.jpg,"The Adidas Ultraboost 9 in Green is a premium walking shoe made with suede upper. Designed for unisex, it offers outstanding comfort and durability."
1110,CON-RUN-05-1110,Converse Run Star 5 Blue,Converse,Run Star,5,Sandals,Unisex,Blue,Rubber,9.5,270.64,112.03,25,40,4.3,1645,False,False,https://assets.solemate.com/products/con-run-05-1110.jpg,"The Converse Run Star 5 in Blue is a premium sandals shoe made with rubber upper. Designed for unisex, it offers outstanding comfort and durability."
1111,VAN-HAL-01-1111,Vans Half Cab 1 Green,Vans,Half Cab,1,Boots,Unisex,Green,Synthetic,8,146.49,86.1,25,25,3.2,2102,True,False,https://assets.solemate.com/products/van-hal-01-1111.jpg,"The Vans Half Cab 1 in Green is a premium boots shoe made with synthetic upper. Designed for unisex, it offers outstanding comfort and durability."
1112,REE-AZT-11-1112,Reebok Aztrek 11 White,Reebok,Aztrek,11,Basketball,Unisex,White,Suede,6.5,112.91,67.57,5,96,4.3,1132,True,False,https://assets.solemate.com/products/ree-azt-11-1112.jpg,"The Reebok Aztrek 11 in White is a premium basketball shoe made with suede upper. Designed for unisex, it offers outstanding comfort and durability."
1113,NIK-BLA-07-1113,Nike Blazer 7 Black,Nike,Blazer,7,Casual,Kids,Black,Rubber,7.5,60.56,35.11,20,13,4.3,1727,False,False,https://assets.solemate.com/products/nik-bla-07-1113.jpg,"The Nike Blazer 7 in Black is a premium casual shoe made with rubber upper. Designed for kids, it offers outstanding comfort and durability."
1114,ASI-GEL-02-1114,ASICS Gel-Kayano 2 Black,ASICS,Gel-Kayano,2,Basketball,Women,Black,Canvas,10,93.71,58.75,20,103,4.2,295,True,False,https://assets.solemate.com/products/asi-gel-02-1114.jpg,"The ASICS Gel-Kayano 2 in Black is a premium basketball shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1115,UND-STR-08-1115,Under Armour Street Encounter 8 Beige,Under Armour,Street Encounter,8,Hiking,Unisex,Beige,Suede,6,189.76,115.62,10,22,4.0,981,True,True,https://assets.solemate.com/products/und-str-08-1115.jpg,"The Under Armour Street Encounter 8 in Beige is a premium hiking shoe made with suede upper. Designed for unisex, it offers outstanding comfort and durability."
1116,UND-REI-10-1116,Under Armour Reign 10 White,Under Armour,Reign,10,Walking,Kids,White,Mesh,7.5,254.08,104.67,25,21,4.4,283,True,False,https://assets.solemate.com/products/und-rei-10-1116.jpg,"The Under Armour Reign 10 in White is a premium walking shoe made with mesh upper. Designed for kids, it offers outstanding comfort and durability."
1117,VAN-AUT-11-1117,Vans Authentic 11 Black,Vans,Authentic,11,Boots,Kids,Black,Leather,7.5,157.49,71.7,0,4,4.8,1508,True,True,https://assets.solemate.com/products/van-aut-11-1117.jpg,"The Vans Authentic 11 in Black is a premium boots shoe made with leather upper. Designed for kids, it offers outstanding comfort and durability."
1118,NEW-990-11-1118,New Balance 990 11 Green,New Balance,990,11,Boots,Kids,Green,Synthetic,9.5,171.7,90.91,0,28,4.2,1053,True,True,https://assets.solemate.com/products/new-990-11-1118.jpg,"The New Balance 990 11 in Green is a premium boots shoe made with synthetic upper. Designed for kids, it offers outstanding comfort and durability."
1119,SKE-GOW-11-1119,Skechers GoWalk 11 Navy,Skechers,GoWalk,11,Running,Men,Navy,Synthetic,8.5,152.06,81.88,0,102,4.8,241,True,False,https://assets.solemate.com/products/ske-gow-11-1119.jpg,"The Skechers GoWalk 11 in Navy is a premium running shoe made with synthetic upper. Designed for men, it offers outstanding comfort and durability."
1120,UND-HOV-04-1120,Under Armour HOVR 4 Brown,Under Armour,HOVR,4,Casual,Women,Brown,Synthetic,10,109.79,50.65,10,108,3.3,1982,True,False,https://assets.solemate.com/products/und-hov-04-1120.jpg,"The Under Armour HOVR 4 in Brown is a premium casual shoe made with synthetic upper. Designed for women, it offers outstanding comfort and durability."
1121,NIK-FOR-11-1121,Nike Force 11 Green,Nike,Force,11,Basketball,Kids,Green,Synthetic,7,62.76,39.84,0,62,3.2,2256,True,False,https://assets.solemate.com/products/nik-for-11-1121.jpg,"The Nike Force 11 in Green is a premium basketball shoe made with synthetic upper. Designed for kids, it offers outstanding comfort and durability."
1122,VAN-WAR-01-1122,Vans Ward 1 White,Vans,Ward,1,Hiking,Women,White,Suede,7,251.5,107.86,15,117,4.8,601,True,True,https://assets.solemate.com/products/van-war-01-1122.jpg,"The Vans Ward 1 in White is a premium hiking shoe made with suede upper. Designed for women, it offers outstanding comfort and durability."
1123,UND-CHA-03-1123,Under Armour Charged Assert 3 Red,Under Armour,Charged Assert,3,Training,Women,Red,Synthetic,9,80.48,38.54,0,142,3.2,2296,False,True,https://assets.solemate.com/products/und-cha-03-1123.jpg,"The Under Armour Charged Assert 3 in Red is a premium training shoe made with synthetic upper. Designed for women, it offers outstanding comfort and durability."
1124,VAN-CHU-09-1124,Vans Chukka 9 Grey,Vans,Chukka,9,Walking,Women,Grey,Synthetic,7,39.92,21.88,0,96,3.6,1327,True,True,https://assets.solemate.com/products/van-chu-09-1124.jpg,"The Vans Chukka 9 in Grey is a premium walking shoe made with synthetic upper. Designed for women, it offers outstanding comfort and durability."
1125,ASI-GEL-12-1125,ASICS Gel-Cumulus 12 Brown,ASICS,Gel-Cumulus,12,Hiking,Kids,Brown,Synthetic,8,279.68,179.32,0,35,4.1,935,False,False,https://assets.solemate.com/products/asi-gel-12-1125.jpg,"The ASICS Gel-Cumulus 12 in Brown is a premium hiking shoe made with synthetic upper. Designed for kids, it offers outstanding comfort and durability."
1126,PUM-SUE-12-1126,Puma Suede 12 Black,Puma,Suede,12,Casual,Unisex,Black,Leather,10.5,263.13,137.73,5,59,4.0,726,True,False,https://assets.solemate.com/products/pum-sue-12-1126.jpg,"The Puma Suede 12 in Black is a premium casual shoe made with leather upper. Designed for unisex, it offers outstanding comfort and durability."
1127,NIK-REA-08-1127,Nike React 8 Green,Nike,React,8,Basketball,Unisex,Green,Canvas,8.5,290.67,147.07,0,50,4.1,917,True,False,https://assets.solemate.com/products/nik-rea-08-1127.jpg,"The Nike React 8 in Green is a premium basketball shoe made with canvas upper. Designed for unisex, it offers outstanding comfort and durability."
1128,CON-CHU-07-1128,Converse Chuck 70 7 Beige,Converse,Chuck 70,7,Boots,Unisex,Beige,Knit,10.5,37.57,19.69,10,68,3.8,1893,True,False,https://assets.solemate.com/products/con-chu-07-1128.jpg,"The Converse Chuck 70 7 in Beige is a premium boots shoe made with knit upper. Designed for unisex, it offers outstanding comfort and durability."
1129,ADI-FOR-11-1129,Adidas Forum 11 Grey,Adidas,Forum,11,Casual,Unisex,Grey,Synthetic,7.5,243.32,131.18,0,85,3.5,1137,True,True,https://assets.solemate.com/products/adi-for-11-1129.jpg,"The Adidas Forum 11 in Grey is a premium casual shoe made with synthetic upper. Designed for unisex, it offers outstanding comfort and durability."
1130,PUM-CLY-02-1130,Puma Clyde 2 White,Puma,Clyde,2,Formal,Women,White,Canvas,8,270.58,162.62,10,2,3.9,2070,False,True,https://assets.solemate.com/products/pum-cly-02-1130.jpg,"The Puma Clyde 2 in White is a premium formal shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1131,SKE-MAX-04-1131,Skechers Max Cushioning 4 Grey,Skechers,Max Cushioning,4,Basketball,Women,Grey,Leather,8.5,288.96,184.84,15,130,5.0,1220,True,False,https://assets.solemate.com/products/ske-max-04-1131.jpg,"The Skechers Max Cushioning 4 in Grey is a premium basketball shoe made with leather upper. Designed for women, it offers outstanding comfort and durability."
1132,SKE-REL-09-1132,Skechers Relaxed Fit 9 Red,Skechers,Relaxed Fit,9,Training,Unisex,Red,Canvas,9.5,171.17,78.49,15,107,3.1,1137,True,False,https://assets.solemate.com/products/ske-rel-09-1132.jpg,"The Skechers Relaxed Fit 9 in Red is a premium training shoe made with canvas upper. Designed for unisex, it offers outstanding comfort and durability."
1133,ASI-GEL-10-1133,ASICS Gel-Venture 10 Navy,ASICS,Gel-Venture,10,Basketball,Kids,Navy,Knit,10.5,286.69,126.61,5,72,4.9,849,True,False,https://assets.solemate.com/products/asi-gel-10-1133.jpg,"The ASICS Gel-Venture 10 in Navy is a premium basketball shoe made with knit upper. Designed for kids, it offers outstanding comfort and durability."
1134,REE-ZIG-11-1134,Reebok Zig 11 Blue,Reebok,Zig,11,Football,Kids,Blue,Rubber,10.5,175.12,91.55,10,137,4.3,1224,True,True,https://assets.solemate.com/products/ree-zig-11-1134.jpg,"The Reebok Zig 11 in Blue is a premium football shoe made with rubber upper. Designed for kids, it offers outstanding comfort and durability."
1135,ADI-OZW-02-1135,Adidas Ozweego 2 Black,Adidas,Ozweego,2,Training,Men,Black,Canvas,9.5,67.54,39.51,10,25,4.0,1700,False,False,https://assets.solemate.com/products/adi-ozw-02-1135.jpg,"The Adidas Ozweego 2 in Black is a premium training shoe made with canvas upper. Designed for men, it offers outstanding comfort and durability."
1136,NIK-FOR-12-1136,Nike Force 12 White,Nike,Force,12,Basketball,Women,White,Rubber,10.5,277.63,145.65,15,48,3.4,407,True,False,https://assets.solemate.com/products/nik-for-12-1136.jpg,"The Nike Force 12 in White is a premium basketball shoe made with rubber upper. Designed for women, it offers outstanding comfort and durability."
1137,NIK-FOR-04-1137,Nike Force 4 Green,Nike,Force,4,Boots,Kids,Green,Rubber,12,59.31,37.58,0,112,3.1,2047,False,True,https://assets.solemate.com/products/nik-for-04-1137.jpg,"The Nike Force 4 in Green is a premium boots shoe made with rubber upper. Designed for kids, it offers outstanding comfort and durability."
1138,SKE-BRE-03-1138,Skechers Breathe Easy 3 Grey,Skechers,Breathe Easy,3,Formal,Unisex,Grey,Canvas,6.5,69.36,36.8,25,22,3.8,1629,False,False,https://assets.solemate.com/products/ske-bre-03-1138.jpg,"The Skechers Breathe Easy 3 in Grey is a premium formal shoe made with canvas upper. Designed for unisex, it offers outstanding comfort and durability."
1139,ASI-GEL-10-1139,ASICS Gel-Nimbus 10 Beige,ASICS,Gel-Nimbus,10,Casual,Women,Beige,Canvas,8,150.63,65.36,5,41,3.0,168,False,True,https://assets.solemate.com/products/asi-gel-10-1139.jpg,"The ASICS Gel-Nimbus 10 in Beige is a premium casual shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1140,UND-MIC-04-1140,Under Armour Micro G 4 White,Under Armour,Micro G,4,Running,Men,White,Canvas,6,289.18,126.71,10,29,4.6,1765,True,False,https://assets.solemate.com/products/und-mic-04-1140.jpg,"The Under Armour Micro G 4 in White is a premium running shoe made with canvas upper. Designed for men, it offers outstanding comfort and durability."
1141,REE-FLO-09-1141,Reebok Floatride 9 Beige,Reebok,Floatride,9,Boots,Unisex,Beige,Synthetic,7.5,283.56,122.01,15,106,4.6,110,True,True,https://assets.solemate.com/products/ree-flo-09-1141.jpg,"The Reebok Floatride 9 in Beige is a premium boots shoe made with synthetic upper. Designed for unisex, it offers outstanding comfort and durability."
1142,UND-DRI-09-1142,Under Armour Drive 9 Red,Under Armour,Drive,9,Hiking,Kids,Red,Leather,6.5,46.73,21.84,5,84,3.1,1048,True,False,https://assets.solemate.com/products/und-dri-09-1142.jpg,"The Under Armour Drive 9 in Red is a premium hiking shoe made with leather upper. Designed for kids, it offers outstanding comfort and durability."
1143,UND-CUR-10-1143,Under Armour Curry 10 Blue,Under Armour,Curry,10,Formal,Women,Blue,Knit,10.5,293.84,143.35,5,27,3.8,1025,True,False,https://assets.solemate.com/products/und-cur-10-1143.jpg,"The Under Armour Curry 10 in Blue is a premium formal shoe made with knit upper. Designed for women, it offers outstanding comfort and durability."
1144,PUM-PAC-09-1144,Puma Pacer 9 Green,Puma,Pacer,9,Basketball,Men,Green,Mesh,7.5,248.06,127.37,20,115,3.9,1733,True,False,https://assets.solemate.com/products/pum-pac-09-1144.jpg,"The Puma Pacer 9 in Green is a premium basketball shoe made with mesh upper. Designed for men, it offers outstanding comfort and durability."
1145,NIK-ZOO-07-1145,Nike Zoom 7 Green,Nike,Zoom,7,Casual,Men,Green,Mesh,9,80.2,34.22,25,5,3.8,705,False,False,https://assets.solemate.com/products/nik-zoo-07-1145.jpg,"The Nike Zoom 7 in Green is a premium casual shoe made with mesh upper. Designed for men, it offers outstanding comfort and durability."
1146,UND-HOV-12-1146,Under Armour HOVR 12 White,Under Armour,HOVR,12,Running,Unisex,White,Canvas,9,297.3,188.84,5,72,3.1,234,True,False,https://assets.solemate.com/products/und-hov-12-1146.jpg,"The Under Armour HOVR 12 in White is a premium running shoe made with canvas upper. Designed for unisex, it offers outstanding comfort and durability."
1147,NIK-MET-07-1147,Nike Metcon 7 Navy,Nike,Metcon,7,Sandals,Unisex,Navy,Synthetic,9,217.03,127.68,0,37,3.5,231,True,True,https://assets.solemate.com/products/nik-met-07-1147.jpg,"The Nike Metcon 7 in Navy is a premium sandals shoe made with synthetic upper. Designed for unisex, it offers outstanding comfort and durability."
1148,NEW-MAD-03-1148,New Balance Made in USA 3 Green,New Balance,Made in USA,3,Hiking,Men,Green,Rubber,7.5,189.31,99.97,25,20,3.4,1183,True,False,https://assets.solemate.com/products/new-mad-03-1148.jpg,"The New Balance Made in USA 3 in Green is a premium hiking shoe made with rubber upper. Designed for men, it offers outstanding comfort and durability."
1149,VAN-SK8-04-1149,Vans Sk8-Hi 4 Blue,Vans,Sk8-Hi,4,Football,Unisex,Blue,Synthetic,12,63.53,37.94,10,96,4.3,1441,True,False,https://assets.solemate.com/products/van-sk8-04-1149.jpg,"The Vans Sk8-Hi 4 in Blue is a premium football shoe made with synthetic upper. Designed for unisex, it offers outstanding comfort and durability."
1150,UND-CHA-04-1150,Under Armour Charged Assert 4 Red,Under Armour,Charged Assert,4,Training,Kids,Red,Rubber,10,286.66,158.77,20,61,3.6,2195,False,False,https://assets.solemate.com/products/und-cha-04-1150.jpg,"The Under Armour Charged Assert 4 in Red is a premium training shoe made with rubber upper. Designed for kids, it offers outstanding comfort and durability."
1151,NIK-WAF-11-1151,Nike Waffle 11 Brown,Nike,Waffle,11,Training,Women,Brown,Knit,11,200.48,98.44,25,5,4.4,611,True,False,https://assets.solemate.com/products/nik-waf-11-1151.jpg,"The Nike Waffle 11 in Brown is a premium training shoe made with knit upper. Designed for women, it offers outstanding comfort and durability."
1152,UND-CHA-07-1152,Under Armour Charged Assert 7 Beige,Under Armour,Charged Assert,7,Formal,Kids,Beige,Mesh,8.5,245.71,126.38,20,115,3.3,1606,True,True,https://assets.solemate.com/products/und-cha-07-1152.jpg,"The Under Armour Charged Assert 7 in Beige is a premium formal shoe made with mesh upper. Designed for kids, it offers outstanding comfort and durability."
1153,CON-LUG-06-1153,Converse Lugged 6 Navy,Converse,Lugged,6,Casual,Women,Navy,Mesh,9,212.88,97.81,25,23,3.7,2304,True,False,https://assets.solemate.com/products/con-lug-06-1153.jpg,"The Converse Lugged 6 in Navy is a premium casual shoe made with mesh upper. Designed for women, it offers outstanding comfort and durability."
1154,PUM-IGN-02-1154,Puma Ignite 2 Blue,Puma,Ignite,2,Basketball,Kids,Blue,Leather,9,293.12,159.09,25,126,4.2,2038,False,False,https://assets.solemate.com/products/pum-ign-02-1154.jpg,"The Puma Ignite 2 in Blue is a premium basketball shoe made with leather upper. Designed for kids, it offers outstanding comfort and durability."
1155,REE-VEN-02-1155,Reebok Ventilator 2 Green,Reebok,Ventilator,2,Football,Men,Green,Rubber,10,209.56,111.39,5,130,3.6,948,True,False,https://assets.solemate.com/products/ree-ven-02-1155.jpg,"The Reebok Ventilator 2 in Green is a premium football shoe made with rubber upper. Designed for men, it offers outstanding comfort and durability."
1156,NIK-AIR-04-1156,Nike Air Max 4 Beige,Nike,Air Max,4,Casual,Kids,Beige,Leather,11,112.53,45.13,25,110,4.0,531,True,True,https://assets.solemate.com/products/nik-air-04-1156.jpg,"The Nike Air Max 4 in Beige is a premium casual shoe made with leather upper. Designed for kids, it offers outstanding comfort and durability."
1157,NEW-FRE-05-1157,New Balance Fresh Foam 5 Blue,New Balance,Fresh Foam,5,Basketball,Women,Blue,Canvas,6.5,295.53,164.81,20,147,3.8,633,True,True,https://assets.solemate.com/products/new-fre-05-1157.jpg,"The New Balance Fresh Foam 5 in Blue is a premium basketball shoe made with canvas upper. Designed for women, it offers outstanding comfort and durability."
1158,SKE-GO -07-1158,Skechers Go Run 7 Pink,Skechers,Go Run,7,Hiking,Men,Pink,Synthetic,8.5,105.76,59.14,20,146,4.2,1756,True,False,https://assets.solemate.com/products/ske-go -07-1158.jpg,"The Skechers Go Run 7 in Pink is a premium hiking shoe made with synthetic upper. Designed for men, it offers outstanding comfort and durability."
1159,ASI-GEL-01-1159,ASICS Gel-Kayano 1 Brown,ASICS,Gel-Kayano,1,Sandals,Men,Brown,Suede,6,247.35,142.81,0,29,3.4,63,True,False,https://assets.solemate.com/products/asi-gel-01-1159.jpg,"The ASICS Gel-Kayano 1 in Brown is a premium sandals shoe made with suede upper. Designed for men, it offers outstanding comfort and durability."
1160,ASI-GEL-11-1160,ASICS Gel-Cumulus 11 Pink,ASICS,Gel-Cumulus,11,Training,Men,Pink,Knit,9.5,286.86,179.56,5,38,4.4,588,True,False,https://assets.solemate.com/products/asi-gel-11-1160.jpg,"The ASICS Gel-Cumulus 11 in Pink is a premium training shoe made with knit upper. Designed for men, it offers outstanding comfort and durability."
1161,ADI-NMD-05-1161,Adidas NMD 5 Black,Adidas,NMD,5,Formal,Men,Black,Rubber,9.5,188.24,83.55,0,34,4.0,200,True,True,https://assets.solemate.com/products/adi-nmd-05-1161.jpg,"The Adidas NMD 5 in Black is a premium formal shoe made with rubber upper. Designed for men, it offers outstanding comfort and durability."
1162,REE-INS-07-1162,Reebok InstaPump 7 Brown,Reebok,InstaPump,7,Hiking,Kids,Brown,Mesh,7,163.55,65.74,0,99,4.2,2254,False,False,https://assets.solemate.com/products/ree-ins-07-1162.jpg,"The Reebok InstaPump 7 in Brown is a premium hiking shoe made with mesh upper. Designed for kids, it offers outstanding comfort and durability."
1163,NIK-PEG-07-1163,Nike Pegasus 7 Black,Nike,Pegasus,7,Boots,Men,Black,Synthetic,6.5,101.21,52.88,15,140,3.4,1550,True,False,https://assets.solemate.com/products/nik-peg-07-1163.jpg,"The Nike Pegasus 7 in Black is a premium boots shoe made with synthetic upper. Designed for men, it offers outstanding comfort and durability."
1164,NEW-ARI-05-1164,New Balance Arishi 5 Blue,New Balance,Arishi,5,Running,Kids,Blue,Suede,12,31.7,16.56,10,14,3.9,2187,False,True,https://assets.solemate.com/products/new-ari-05-1164.jpg,"The New Balance Arishi 5 in Blue is a premium running shoe made with suede upper. Designed for kids, it offers outstanding comfort and durability."
1165,NIK-BLA-07-1165,Nike Blazer 7 Green,Nike,Blazer,7,Training,Men,Green,Mesh,6.5,72.42,46.56,0,96,3.8,6,True,True,https://assets.solemate.com/products/nik-bla-07-1165.jpg,"The Nike Blazer 7 in Green is a premium training shoe made with mesh upper. Designed for men, it offers outstanding comfort and durability."
1166,SKE-GLI-12-1166,Skechers Glide Step 12 Grey,Skechers,Glide Step,12,Hiking,Unisex,Grey,Leather,9.5,217.27,132.93,5,120,4.4,224,True,False,https://assets.solemate.com/products/ske-gli-12-1166.jpg,"The Skechers Glide Step 12 in Grey is a premium hiking shoe made with leather upper. Designed for unisex, it offers outstanding comfort and durability."
